battery_id,cycle_number,capacity_ah,voltage,current,temperature,internal_resistance,soh,energy_wh,efficiency,days_elapsed
SYNTH_B001,63,1.9709753940598256,3.6760115926279395,2.148457730346502,30.007640311114805,0.05366389101311413,0.9858796917270783,7.29550971878038,98.58796917270783,38.68619558775472
SYNTH_B001,64,1.9703298337790616,3.613529135172805,1.850609191465007,27.517730420891517,0.05209709166368013,0.9850377232802056,7.289279152273521,98.50377232802056,99.41863844974733
SYNTH_B001,65,1.968601743237105,3.5170861186779496,1.964223587681601,23.021380136546767,0.05469565271499698,0.9844943134732148,7.28525791970179,98.44943134732148,89.92108450396354
SYNTH_B001,66,1.967134473560221,3.500415011819483,1.864774497003655,26.970827750547816,0.050766021766551636,0.983981890740484,7.281465991479582,98.3981890740484,122.68645349192076
SYNTH_B001,67,1.9704157208739064,3.559499000878741,2.010190991066022,22.72756949247508,0.05428698306106773,0.9855172559797828,7.292827694250393,98.55172559797828,106.53885990835737
SYNTH_B001,68,1.9743175711503909,3.6237019848866896,1.9039666228192285,32.429053449567824,0.04972132060171905,0.9870221663158094,7.30396403073699,98.70221663158094,95.87893302971482
SYNTH_B001,69,1.9731926178855108,3.610855812721622,1.9330620842816013,26.219519717462706,0.054742104410432924,0.986807993420777,7.30237915131375,98.68079934207769,62.72544673960336
SYNTH_B001,70,1.9663012347144182,3.5005446391978623,2.127237727283428,28.360522327768994,0.048552735826209975,0.9831968230343737,7.275656490454366,98.31968230343738,101.94047448211272
SYNTH_B001,71,1.964552725932047,3.631115323262923,2.1534038194910705,22.500970434686355,0.047909626485058344,0.9822086095759489,7.268343710862022,98.2208609575949,132.13517090136904
SYNTH_B001,72,1.9640888718782492,3.5588133678100946,1.8328136011378853,33.18025783829321,0.04679201148539951,0.9824289570274372,7.2699742820030355,98.24289570274371,100.84272387459141
SYNTH_B001,73,1.9694708707151891,3.6582764298299715,1.8539372315625329,29.64867037360467,0.047141365423618214,0.9848671548961375,7.288016946231418,98.48671548961376,126.72112557315553
SYNTH_B001,74,1.970147893384826,3.6253565458089008,1.8338064406334562,29.665928800537458,0.05415228415427602,0.9853491522532497,7.291583726674048,98.53491522532497,118.52847084724391
SYNTH_B001,75,1.9618659187231364,3.5530144897471443,1.951975125207403,32.730256962112506,0.04993230845237872,0.980709160861698,7.2572477903765655,98.0709160861698,89.64947662206467
SYNTH_B001,76,1.9657941578552907,3.6678953864762867,1.903512764575417,23.660646769269007,0.04641408577973225,0.983359165700971,7.276857826187186,98.3359165700971,106.36769350670687
SYNTH_B001,77,1.9680171935829254,3.564817787966412,2.1006532562909848,26.541491987820063,0.05523464780637433,0.9837156641238404,7.279495914516419,98.37156641238404,104.24463135236655
SYNTH_B001,78,1.9675242266192627,3.523531863080622,1.8770744406657913,25.833671411551926,0.04611855683847559,0.9841234186711627,7.282513298166604,98.41234186711627,42.79394449956358
SYNTH_B001,79,1.9609009275083977,3.6748425676006797,2.1019590110685864,22.368734099560278,0.055029206139614276,0.9800713877804142,7.252528269575066,98.00713877804142,132.42010972303666
SYNTH_B001,80,1.9645689108799969,3.6401646008241753,2.17790743016006,26.617210499224278,0.04862071778188662,0.9824443040240363,7.270087849777869,98.24443040240362,130.77016372403367
SYNTH_B001,81,1.9636666978355966,3.62601775476709,1.8152777080590015,28.99811649557111,0.052668085473979664,0.981297691830017,7.261602919542127,98.1297691830017,41.66047129825485
SYNTH_B001,82,1.9684819821012807,3.5625480354912664,2.0957674575918994,28.591703020062237,0.052997621368537695,0.9841891420731069,7.282999651340992,98.41891420731069,130.3467386650333
SYNTH_B001,83,1.962090863482553,3.5085915910409184,1.951844060122364,28.686534794468393,0.05323218788588672,0.9810974137620457,7.260120861839138,98.10974137620457,83.52715329188665
SYNTH_B001,84,1.9673444608360362,3.6372365194605067,2.13839661884762,32.56850260068759,0.05505288495409551,0.9838475602611465,7.280471945932485,98.38475602611464,71.0740811214606
SYNTH_B001,85,1.9565030434757869,3.506255530082262,1.9218805293856174,32.72197453757223,0.047497862517237574,0.9777117882461326,7.235067233021382,97.77117882461326,120.45099957391086
SYNTH_B001,86,1.9638306734365458,3.5673620994647703,2.182996812012768,31.55005882456126,0.05487837089803364,0.9818815876851774,7.265923748870313,98.18815876851774,123.69326278751988
SYNTH_B001,87,1.9606715855932135,3.6375487572762433,2.1200009210251705,27.292165011126997,0.04792090793909509,0.9800920100773665,7.252680874572512,98.00920100773665,138.27503675632244
SYNTH_B001,88,1.9517066076288005,3.600497392241139,2.1924140322195216,27.219588667122803,0.05411971858828295,0.9762085724491789,7.223943436123924,97.62085724491789,127.56067628052234
SYNTH_B001,89,1.959505872436261,3.5227919328632473,1.8479824210024678,32.681865353427135,0.05127387649074056,0.9798313695502125,7.250752134671573,97.98313695502125,159.7215096612082
SYNTH_B001,90,1.948534289728518,3.678633410644926,2.054597113023688,32.51978296471828,0.04871873640990315,0.974810836682903,7.213600191453483,97.4810836682903,122.95643821840852
SYNTH_B001,91,1.955008332384243,3.6467225920236888,1.9723434128414086,27.136832146198916,0.052243823170517116,0.9775691968095559,7.234012056390714,97.75691968095559,146.4462237292868
SYNTH_B001,92,1.9622022755732191,3.5863347621330917,1.9748043879300528,24.951446065290483,0.046867810955502784,0.981435560335909,7.262623146485726,98.1435560335909,123.96751450542439
SYNTH_B001,93,1.9512167035293937,3.679987452271545,1.9830564881277633,28.00579196353891,0.0497783806266179,0.9751588398020669,7.216175414535295,97.51588398020668,140.8128982911098
SYNTH_B001,94,1.9625493407681798,3.645352323020611,2.1291461784823107,30.3184900077598,0.0481877986217789,0.9809209126658094,7.258814753726989,98.09209126658094,76.3812158595988
SYNTH_B001,95,1.9490320504731413,3.5085639320623927,2.0112100572670903,28.478453130049928,0.04629177797289043,0.9746948156048001,7.212741635475521,97.46948156048,167.0039916226228
SYNTH_B001,96,1.9565676117429964,3.648914440564252,1.8238718112340115,30.28040922412437,0.050953376844782156,0.9778126422876133,7.235813552928339,97.78126422876133,184.87401036896966
SYNTH_B001,97,1.951120346544927,3.575555902996842,2.1321670085049425,25.96507454530169,0.05119239841878929,0.9750565887443884,7.215418756708474,97.50565887443884,100.57514758015266
SYNTH_B001,98,1.9627824141540133,3.6548088790549427,1.8535351452353206,27.152947761089415,0.05335825422592724,0.9815514922916637,7.263481042958312,98.15514922916637,112.77616440875309
SYNTH_B001,99,1.9547765367606678,3.65399949057021,2.0293381259046703,32.60112277937402,0.04985217290177189,0.9775263833366103,7.233695236690917,97.75263833366104,135.21284642504688
SYNTH_B001,100,1.9562750523480423,3.5833771102976453,2.105497176864209,23.43214462844082,0.05336941468080181,0.9782681339199905,7.239184191007929,97.82681339199904,86.6200867577722
SYNTH_B001,101,1.946936519966222,3.5355702603645307,2.0579886253318014,22.78642857543834,0.05522742458207645,0.9730313229822676,7.20043179006878,97.30313229822676,82.74064796139862
SYNTH_B001,102,1.9513429896124939,3.642362857274119,1.9118458802448883,26.039960858643305,0.05121109163738616,0.9759376477978168,7.221938593703844,97.59376477978168,69.61083305131889
SYNTH_B001,103,1.9517887935370264,3.5014770201263286,2.173082560725098,32.21316869487483,0.0543223023401814,0.9759433533393139,7.221980814710923,97.5943353339314,141.02922424555086
SYNTH_B001,104,1.9597557735227673,3.6235191049990227,1.8865605388529363,29.26681449520633,0.04728650730110437,0.9796281001861993,7.249247941377875,97.96281001861993,105.0410356694617
SYNTH_B001,105,1.9591762519679201,3.5164689022959403,2.1073397727073178,30.83597173874344,0.046163797864939064,0.9798928081271924,7.251206780141224,97.98928081271924,96.23631088128458
SYNTH_B001,106,1.9399280856660492,3.637836020099553,2.0258863085438206,28.241531853386597,0.05153620486258824,0.9703629895789059,7.180686122883904,97.0362989578906,147.2997692962225
SYNTH_B001,107,1.9449476711826619,3.4930962649878863,2.009705492606387,28.53607929711382,0.04964410754235792,0.9725441770806034,7.1968269103964655,97.25441770806033,61.06101045440554
SYNTH_B001,108,1.9455877264167718,3.5589846940858734,1.8623172456306967,31.467863322192894,0.04621939151432264,0.9727984510048346,7.198708537435777,97.27984510048347,163.4174535314058
SYNTH_B001,109,1.9519237193813501,3.5428030527707266,1.814883388549094,30.23755110835141,0.05476836806699026,0.9763741412870357,7.2251686455240645,97.63741412870357,182.9579848460174
SYNTH_B001,110,1.9394612667562026,3.5065402040138003,2.041737597994081,23.724643890395654,0.05231750829051964,0.9701328513197911,7.178983099766454,97.0132851319791,192.71234078665586
SYNTH_B001,111,1.9422602938246054,3.592997955951923,2.002616302701753,26.31218467036951,0.04678303785245457,0.9707705788587638,7.183702283554853,97.07705788587639,162.6259529195736
SYNTH_B001,112,1.9383817781262174,3.5229800018642026,1.945897823483372,32.56511728502833,0.055623020603123526,0.9687661984265342,7.168869868356354,96.87661984265343,147.14683111504044
SYNTH_B001,113,1.94844935079925,3.6049869361645412,2.076120535488295,24.95212190304567,0.052795363981669396,0.9743172308222909,7.209947508084953,97.4317230822291,158.21691304937082
SYNTH_B001,114,1.9493844235648445,3.640580585047246,1.8639083746462768,31.41284340911928,0.049022271662265436,0.9742054441945377,7.209120287039579,97.42054441945378,135.7460645883009
SYNTH_B001,115,1.9394152168011003,3.6322593513153394,2.1914731007139028,28.83605088542143,0.0521126834227499,0.969509261235086,7.174368533139637,96.9509261235086,129.22314243054484
SYNTH_B001,116,1.941690104795035,3.673558038424474,1.9474723546399824,25.901746155449523,0.05461164641717702,0.97063744673402,7.182717105831748,97.063744673402,84.99041943849095
SYNTH_B001,117,1.954235249286041,3.5487061532283812,1.9728406707710082,29.672555560241978,0.047370077712298134,0.9768283557803836,7.228529832774839,97.68283557803836,75.91855580820716
SYNTH_B001,118,1.9497555984814408,3.688498222302042,1.9773141021231688,31.308735285928265,0.05319413427596442,0.9749275169045991,7.214463625094034,97.49275169045991,229.5709954665031
SYNTH_B001,119,1.9468532817441757,3.675617072229532,2.0689607710272506,24.450907753547046,0.04801081499460521,0.9736126539223173,7.204733639025148,97.36126539223173,148.07448985927516
SYNTH_B001,120,1.952277123979822,3.5987015231585073,1.8238105377578142,28.136428858957164,0.05176970442306752,0.976374275718269,7.22516964031519,97.63742757182689,234.69884236502546
SYNTH_B001,121,1.9511957136800993,3.554345690381371,2.1003684495102495,23.809870354467627,0.053582149910473074,0.9754421569422536,7.218271961372676,97.54421569422536,203.48963104434318
SYNTH_B001,122,1.9428081592362305,3.5603936118724553,2.0503736464099647,33.29799342717454,0.05573960722883451,0.9716806697848557,7.1904369564079325,97.16806697848557,63.61904531685896
SYNTH_B001,123,1.935419081982514,3.562061056774128,2.1719022146911713,32.53334585748881,0.04722053537722256,0.967588747428222,7.160156730968843,96.7588747428222,101.9189185457083
SYNTH_B001,124,1.9331258309893078,3.580955994153443,1.8455998031976555,31.640371116671,0.04964340417694194,0.9664481070911033,7.1517159924741645,96.64481070911033,107.23220263153385
SYNTH_B001,125,1.9370805698712474,3.5809686155673144,1.9479305583065805,31.506132744676748,0.05508336911685323,0.9687323004076512,7.168619023016619,96.87323004076512,128.7539394275468
SYNTH_B001,126,1.948462334104514,3.5555840541806845,1.8196699916599586,30.604029310999195,0.054934123067125584,0.9743378234614883,7.2100998936150145,97.43378234614883,104.2101300020105
SYNTH_B001,127,1.942189401110775,3.5570157193630645,1.9866629240923086,22.82821886578796,0.05549340287113855,0.9711155849989379,7.186255328992141,97.11155849989379,137.65649394395547
SYNTH_B001,128,1.9438235414808078,3.677162722274418,2.0603011144464416,23.584827890065718,0.05370650509722695,0.9720626280624725,7.1932634476622965,97.20626280624725,249.45770310299451
SYNTH_B001,129,1.9371366608052563,3.5850920525912997,2.055951746878136,33.077634274409554,0.05436234077944654,0.9685827453096695,7.167512315291554,96.85827453096695,115.66695377707984
SYNTH_B001,130,1.9342132079171446,3.589736304860435,2.150362630893525,30.67835166487827,0.04733497744105956,0.967593100214805,7.160188941589558,96.7593100214805,227.84786471220835
SYNTH_B001,131,1.9468893385883992,3.510434971140698,1.8982377684565122,28.340548524836876,0.052633460737533805,0.9735564706849206,7.204317883068413,97.35564706849206,106.52619150309377
SYNTH_B001,132,1.9350002609894215,3.6714227374409063,2.1506885381718774,28.660928662118398,0.04718329246511754,0.9673324942716738,7.158260457610386,96.73324942716738,67.41930459250132
SYNTH_B001,133,1.9456165095547548,3.49403580834599,2.0664470353013593,27.27406289799061,0.051390995872758416,0.972980653614783,7.200056836749395,97.29806536147831,220.9490031294301
SYNTH_B001,134,1.927879863222812,3.6251265590226143,2.1619609988832518,24.152898635795392,0.05497218827302783,0.9639050679068774,7.132897502510893,96.39050679068774,198.72801386760227
SYNTH_B001,135,1.9404158908383773,3.5323140311250136,2.0313866708831365,24.764360454651268,0.056150483331384886,0.9703191548866025,7.180361746160859,97.03191548866025,265.4342435882461
SYNTH_B001,136,1.9399024793610906,3.679567886122883,2.1749201724494536,32.63324831989265,0.05322108389512046,0.9700071464138642,7.178052883462596,97.00071464138642,182.76212795612142
SYNTH_B001,137,1.9456775455817168,3.6703765815896716,1.8754259627110843,32.073309460376564,0.053459674913104,0.9730306397651599,7.200426734262184,97.30306397651599,113.02551007893065
SYNTH_B001,138,1.9371748455646056,3.604015256064452,1.9114395397392259,27.58640035591193,0.05084466855038716,0.9682539604922478,7.165079307642634,96.82539604922478,217.88781567850643
SYNTH_B001,139,1.940296615092907,3.501720524963373,2.0285811935216644,31.271641475246643,0.04897959749039125,0.9701994948610868,7.1794762619720425,97.01994948610869,172.69842003106822
SYNTH_B001,140,1.9222036306628132,3.5018428339033334,1.9942851290217076,26.88234403193473,0.05042962997735559,0.9612443181269701,7.113207954139579,96.12443181269701,262.2646767443547
SYNTH_B001,141,1.9327700428717738,3.4904613002070506,2.0523751770625367,26.773642857458423,0.05416543505984432,0.9663142394339092,7.150725371810928,96.63142394339091,236.48169556696214
SYNTH_B001,142,1.9438034039093572,3.5768875945446164,1.9343335109695172,29.333542311437853,0.049177743956811924,0.9718218361528966,7.1914815875314355,97.18218361528966,131.3552862870595
SYNTH_B001,143,1.934632644650874,3.6262846216462417,2.0647009299475103,33.15661200861001,0.046584416882403015,0.967249923110881,7.15764943102052,96.7249923110881,118.95621419829006
SYNTH_B001,144,1.9341309484633193,3.5068812654477717,2.1689921702447514,22.948674896890076,0.04918945750584471,0.9670739382061522,7.156347142725527,96.70739382061522,282.56744632960863
SYNTH_B001,145,1.9313538570958007,3.600936858056576,1.9056817793166945,33.12123958080643,0.05591434287753989,0.9666608476321499,7.15329027247791,96.66608476321498,172.91962698643462
SYNTH_B001,146,1.9283261488152894,3.6765000241742674,2.0974907373716554,27.39869142582838,0.04841227756564891,0.9640484028035631,7.133958180746367,96.40484028035631,206.8350647654522
SYNTH_B001,147,1.921067882624991,3.6449066388387568,1.8898497827779694,24.82328124689683,0.053270217715619614,0.960476746152335,7.1075279215272795,96.0476746152335,94.83123779251399
SYNTH_B001,148,1.932193027701041,3.5368978198543957,1.9090915847697347,25.348762394057424,0.048149611549087694,0.9658026662011606,7.146939729888589,96.58026662011606,165.82870991967457
SYNTH_B001,149,1.9254279215532768,3.5510668430060957,1.9836719145176713,31.781060006131764,0.04745782345994952,0.9628206673357304,7.124872938284405,96.28206673357303,189.52579559042093
SYNTH_B001,150,1.9265862288120377,3.494107138776134,1.8733551151514336,24.416867223367476,0.05002250081868817,0.962872243899023,7.1252546048527705,96.2872243899023,226.55394890466562
SYNTH_B001,151,1.9355117183629402,3.662631586222686,2.170028148664833,24.868844859451784,0.05313202187942665,0.9677060236556168,7.161024575051564,96.77060236556167,262.8112572313871
SYNTH_B001,152,1.9162860702258049,3.600183873403068,2.1723473942589906,24.646033292863912,0.04707225906350834,0.9578618749406007,7.088177874560445,95.78618749406007,285.7020953708068
SYNTH_B001,153,1.9277487759399738,3.5586997908433697,2.1577273107079575,25.206509250199204,0.0560589387688691,0.963957508469533,7.133285562674544,96.3957508469533,209.00776908768313
SYNTH_B001,154,1.938737402551746,3.584852973249493,2.1196499419551884,31.049044327155084,0.052934785215085746,0.9696797870399468,7.175630424095607,96.96797870399469,217.9516838699925
SYNTH_B001,155,1.9138671470466813,3.5529735729642122,1.9035055509997916,31.092045436322604,0.05262742975361433,0.9565980991836259,7.078825933958832,95.6598099183626,152.28781136000765
SYNTH_B001,156,1.928694489291255,3.517961515508018,2.179200265440572,27.61485897833936,0.05583834799798271,0.9643391097930221,7.136109412468364,96.43391097930221,165.06855782287982
SYNTH_B001,157,1.9344066004078406,3.6241155871327595,2.1146616662621307,31.188588382764237,0.05042743775385999,0.9671765095400652,7.1571061705964825,96.71765095400652,231.730637593929
SYNTH_B001,158,1.9206744863873464,3.613375846260437,1.8421782556099433,27.201417289487466,0.05173272495481885,0.9603370889438572,7.106494458184543,96.03370889438571,242.41860388966288
SYNTH_B001,159,1.917782864961875,3.5522946799876256,2.0247258530383156,33.380761032447076,0.05403868650446117,0.959019263499321,7.096742549894976,95.9019263499321,254.70666570076688
