battery_id,cycle_number,ambient_temperature,capacity_ah,soh,voltage_max,voltage_min,voltage_mean,voltage_std,voltage_range,current_max,current_mean,current_std,temperature_max,temperature_min,temperature_mean,temperature_std,temperature_rise,discharge_time,energy_wh,efficiency,internal_resistance_est,data_points,data_duration,soh_relative
B0005,22,24,1.8246195526864504,0.9123097763432252,4.188916055911241,2.4724483018527317,3.549292319740949,0.2430973444996006,1.7164677540585092,2.0160713863396573,1.863423718930417,0.5267409991401001,38.54143406601644,24.43128509546442,32.15709350345252,3.4192563180601603,14.110148970552022,3530.25,6.476108164799184,91.23097763432251,0.9211365813480904,189,3530.25,0.9828343204622076
B0005,25,24,1.8142019357673917,0.9071009678836959,4.189876247266316,2.64956413267546,3.559759220648976,0.22886185175957943,1.5403121145908556,2.016851865845563,1.8730031464912946,0.5116979707844124,38.52197451768004,24.74037188089418,32.36407129853099,3.3635991447660745,13.781602636785863,3491.016,6.458122068967194,90.71009678836958,0.8223756150523982,187,3491.016,0.9772228539894279
B0005,27,24,1.8137521577549054,0.9068760788774527,4.189286794768804,2.5724981777366227,3.558081969139198,0.23460775776275253,1.616788617032181,2.016393908986775,1.8826602424674959,0.4942824152307196,38.582485834057856,24.733107699311514,32.3181954403762,3.3739283176724415,13.849378134746342,3470.281,6.453478848995043,90.68760788774527,0.8587787538940898,186,3470.281,0.9769805803238794
B0005,29,24,1.8134404914735822,0.9067202457367911,4.188837765892728,2.5249886697730286,3.555692244172496,0.237911318298918,1.6638490961196997,2.0158117255163046,1.8825977111170087,0.49428703573729343,38.520294134873915,24.44798340505406,32.15709029211502,3.426023279669047,14.072310729819854,3470.0,6.448036290800975,90.67202457367911,0.8838049075989165,186,3470.0,0.9768127007692816
B0005,31,24,1.8025980036306504,0.9012990018153252,4.189110301768517,2.694621861688723,3.562746818017503,0.22392608690207388,1.494488440079794,2.0193509920362724,1.8818235264274379,0.49541451927035984,38.21358592965045,24.463097121123557,32.04407000314609,3.360458061989185,13.750488808526892,3450.297,6.422200301599802,90.12990018153252,0.794170345461148,185,3450.297,0.9709723768751647
B0005,33,24,1.80210690024615,0.901053450123075,4.18921207304098,2.64010141737067,3.5614521756489204,0.22796979172772144,1.5491106556703098,2.0164420273602586,1.892259778387913,0.4770160473926998,38.1983618706913,24.32051139249706,31.931593674911532,3.385244667118977,13.87785047819424,3429.407,6.418117540633583,90.10534501230751,0.8186564410252672,184,3429.407,0.9707078432300706
B0005,35,24,1.802579500826209,0.9012897504131046,4.188899969428112,2.5739035098380962,3.5603420474985823,0.23297600498562532,1.614996459590016,2.016465255161054,1.9027782137498737,0.4571130109358775,38.31926916027133,24.357321702352365,31.941655359029298,3.4008083552683144,13.961947457918967,3409.484,6.417799590750557,90.12897504131045,0.8487570689635363,183,3409.484,0.9709624103091467
B0005,37,24,1.8030683142834096,0.9015341571417048,4.188779799856791,2.4942396831720126,3.5591189041401865,0.23873643876806222,1.6945401166847782,2.0181069603406625,1.9133470605822436,0.4358942318853322,38.4787542519308,24.382419922756025,31.965008645476725,3.414795247499799,14.096334329174777,3390.422,6.417334522822262,90.15341571417048,0.885641790553732,182,3390.422,0.9712257104811376
B0005,39,24,1.8027776247196041,0.9013888123598021,4.189272591516219,2.4556793246645583,3.557886771846508,0.24145031412156678,1.7335932668516607,2.0170254305215485,1.9132081421080984,0.43619046586394566,38.54659017774874,24.355030419469987,31.966241678512723,3.433369080629228,14.191559758278753,3390.281,6.414078663570748,90.13888123598021,0.9061184868999531,182,3390.281,0.9710691300699019
B0005,42,24,1.8470259949329193,0.9235129974664597,4.187614060563439,2.632142800798914,3.5520375235511907,0.23416563071224794,1.5554712597645248,2.01684718332263,1.8554552597994574,0.5400579358950733,38.44749852224995,24.549424447285215,32.37143341978575,3.358265608227543,13.898074074964736,3591.734,6.560705640976201,92.35129974664596,0.8383232371405411,192,3591.734,0.9949035873989017
B0005,46,24,1.847417311283644,0.923708655641822,4.1876287811083985,2.5027764692056795,3.5525668436897124,0.2441722414090925,1.684852311902719,2.016190951623346,1.8747434663359825,0.5078881766945342,38.992275791716615,24.917503693363493,32.70024990461686,3.4144547200965945,14.074772098353122,3552.297,6.5630734865246705,92.3708655641822,0.8987108594626075,190,3552.297,0.995114370594272
B0005,50,24,1.8361774213478947,0.9180887106739474,4.187447226312926,2.617507742871704,3.556794038327039,0.23311973567394634,1.5699394834412224,2.016760348146938,1.8738792670691689,0.5090210348494151,38.51424197364312,24.56596639952811,32.32266411829938,3.395181230789341,13.948275574115005,3531.578,6.530904905560908,91.80887106739473,0.8378018322902298,189,3531.578,0.9890599854098058
B0005,54,24,1.8257807475776242,0.9128903737888121,4.187344026387161,2.694074478000972,3.5614100044534203,0.22484633144049296,1.493269548386189,2.0160230713598764,1.883276367037806,0.49304941109665107,38.165816144899125,24.21658146702539,31.98795810666763,3.404274898198559,13.949234677873736,3492.907,6.502353820361396,91.2890373788812,0.7929104694999936,187,3492.907,0.9834597999985366
B0005,58,24,1.8251136435078368,0.9125568217539184,4.187438187636325,2.6237674644021887,3.5566107947817986,0.23067449635182954,1.5636707232341367,2.01719076462715,1.8733320556361162,0.51045002675325,38.16526203587147,24.054990657817566,31.894456524691385,3.436465900023053,14.110271378053906,3511.594,6.491218886203511,91.25568217539184,0.8347002436272145,188,3511.594,0.9831004632950897
B0005,62,24,1.8255815042203762,0.9127907521101881,4.18774138117799,2.5010798299873738,3.5586742170266272,0.23845858592777874,1.6866615511906167,2.0161148625656655,1.9139789784762269,0.4336815885962881,38.27549578575718,24.024851602995685,31.78039681801023,3.4449494445307676,14.250644182761494,3431.9370000000054,6.49664983014974,91.2790752110188,0.8812330595884683,184,3431.9370000000054,0.9833524772367372
B0005,66,24,1.8140311275083907,0.9070155637541953,4.188261122540052,2.6849988185249796,3.564103182686905,0.22371289710668404,1.503262304015072,2.0168636304742815,1.9031048926498,0.45609178373993275,37.982160799183106,23.93622764909489,31.688747146342205,3.4231952488727075,14.045933150088217,3431.125,6.46539411504577,90.70155637541953,0.7898998682736795,184,3431.125,0.9771308478400268
B0005,70,24,1.8147691941158939,0.9073845970579469,4.187338767288234,2.547109116468133,3.559588063594272,0.23399060506233524,1.640229650820101,2.024643671910137,1.913471143750189,0.434873129767018,38.11100191887773,23.811534187517502,31.596747992569153,3.461139819499428,14.299467731360231,3412.406,6.4598307615535315,90.7384597057947,0.8572011426341318,183,3412.406,0.9775284086310274
B0005,74,24,1.813969388710352,0.906984694355176,4.187560306288175,2.471314764334132,3.556833231052199,0.23947202414141244,1.7162455419540428,2.017291134571006,1.913620909902553,0.43491395027052004,38.18831137948753,23.754765330883426,31.565586498787077,3.480274215150429,14.433546048604104,3410.688,6.451986601876423,90.69846943551761,0.8968576446217025,183,3410.688,0.9770975921350076
B0005,78,24,1.802765665167823,0.9013828325839115,4.18805176248713,2.6613903306108773,3.5624410850948944,0.22469381728284948,1.5266614318762528,2.01713712589233,1.9026476995844432,0.45735642874148813,37.998541119085836,23.79410930748377,31.59124667045208,3.455173082508427,14.204431811602067,3410.718,6.4222464723922785,90.13828325839116,0.8023878683424632,183,3410.718,0.9710626880376818
B0005,82,24,1.804077040117352,0.902038520058676,4.187667484260542,2.541762355407921,3.5591407106855666,0.2337381121665522,1.645905128852621,2.0159460285100574,1.9130823665540544,0.4362089113558066,38.194201649765226,23.801300986918452,31.603485399391182,3.4825819327963465,14.392900662846774,3392.719,6.420964038694786,90.2038520058676,0.8603420101651518,182,3392.719,0.9717690623092355
B0005,86,24,1.8518025516704486,0.9259012758352243,4.2010701773378685,2.628919415830567,3.5573161327793144,0.2244802327371113,1.5721507615073014,2.0167372379007014,1.9206226860865134,0.4205282536761078,38.45796400011448,23.78129749955371,31.91556385491565,3.5076959837591097,14.67666650056077,3470.672,6.587447091779187,92.59012758352243,0.8185630487947306,371,3470.672,0.9974764875349146
B0005,90,24,1.8307038456739428,0.9153519228369714,4.1996223345495824,2.6312552691827045,3.561870782772737,0.22326557144507364,1.568367065366878,2.0183057226929555,1.9298947547733054,0.399294272689169,38.49126351534004,24.2036410699716,32.081128118597164,3.3915014198167084,14.287622445368438,3414.109,6.520730539815707,91.53519228369714,0.812669738330423,365,3414.109,0.9861116348782737
B0005,94,24,1.8199041089501267,0.9099520544750633,4.199853323702163,2.654880745360911,3.5617586337260088,0.22104596048351946,1.5449725783412518,2.016579511976592,1.929319271264108,0.4002852377219257,38.31473393357882,24.00078927251757,31.849792632896243,3.3803301579998144,14.313944661061253,3395.219,6.482059172606553,90.99520544750634,0.8007863713137386,363,3395.219,0.9802943389447215
B0005,98,24,1.8093079637028517,0.9046539818514259,4.199103467081427,2.6749688422803803,3.5597307651083123,0.21897224844365457,1.5241346248010466,2.0193879194408373,1.923358415235126,0.4135159697940358,37.861934640176806,23.53999092882516,31.465690433362017,3.416430218751927,14.321943711351647,3386.0,6.440649221948515,90.46539818514259,0.7924340116372562,362,3386.0,0.9745867078945714
B0005,102,24,1.80460990458052,0.90230495229026,4.199998536865001,2.6159705726789904,3.5575937553540915,0.22364252387843475,1.5840279641860109,2.015814483813837,1.9285088406920838,0.40194096557758924,37.90665575786083,23.566095747572557,31.40934895665031,3.39766676229326,14.340560010288275,3368.187,6.420068927385801,90.23049522902599,0.8213744893269719,360,3368.187,0.9720560906279802
B0005,106,24,1.7993770651972192,0.8996885325986096,4.19967522099872,2.658447162110498,3.5597237883937995,0.22067304968852833,1.5412280588882217,2.019901495893039,1.9231516515854177,0.4145005123309109,38.34003238560517,23.9730227457941,31.902247475518077,3.4319633187951024,14.36700963981107,3368.266,6.405285343272762,89.96885325986096,0.801407448870533,360,3368.266,0.9692374130950105
B0005,110,24,1.7884432335370462,0.8942216167685231,4.1991847248803165,2.6979426084271156,3.559061771422033,0.2174117074890921,1.5012421164532008,2.016522387288751,1.9170640150939449,0.42729035615010547,38.0745950590744,23.755161868961988,31.649024294808623,3.429628733786301,14.31943319011241,3358.719,6.365179942840109,89.42216167685231,0.7830944113671828,359,3358.719,0.9633478867036308
B0005,114,24,1.7829230484252723,0.8914615242126361,4.200012480335,2.6617272246516333,3.557015527748059,0.2202112122344345,1.538285255683367,2.017112121704317,1.922067492364195,0.4161258984825695,38.07252758016199,23.51454265913581,31.48874626238971,3.4678195183884166,14.55798492102618,3339.5,6.341884968028598,89.14615242126361,0.8003284285252827,357,3339.5,0.9603744299218223
B0005,118,24,1.7730337158018288,0.8865168579009144,4.1992373656547874,2.699288287625812,3.5562481933590964,0.21711532049783672,1.4999490780289753,2.018009988339822,1.9162697587781747,0.42893766203569794,37.80133585100446,23.27146353182613,31.329995610092634,3.5094402484809746,14.529872319178331,3331.265,6.305347948585019,88.65168579009143,0.782744220200684,356,3331.265,0.9550475246530081
B0005,122,24,1.773037755078937,0.8865188775394685,4.1993957811187075,2.6127932408838532,3.5532756526091784,0.2242097776623701,1.5866025402348543,2.017724236336294,1.922122706502154,0.4172895950868297,38.39873985476869,23.439367870877128,31.569551201845574,3.562748483599031,14.959371983891565,3321.188,6.300091886278822,88.65188775394685,0.8254428995962106,355,3321.188,0.9550497004162602
B0005,126,24,1.7678721106662054,0.8839360553331027,4.1995786980260705,2.6637064901468075,3.556266431640255,0.22065598640894563,1.535872207879263,2.016792488625222,1.9162735319343263,0.42954821430451323,38.74929237918251,24.020578317587123,32.111426258867944,3.542509758652166,14.72871406159539,3321.844,6.2870242425952325,88.39360553331026,0.8014890266364645,355,3321.844,0.9522672175646096
B0005,130,24,1.7623150704093087,0.8811575352046543,4.199546957512695,2.6668454289754746,3.5563095420140822,0.22086472080479183,1.53270152853722,2.0172551326315866,1.9159257340976645,0.4301866281036963,38.87275464755104,24.256086319320033,32.271676011112376,3.505491291733021,14.616668328231007,3311.828,6.267337900931843,88.11575352046543,0.7999796136456563,354,3311.828,0.9492739086983165
B0005,134,24,1.7676172924938447,0.8838086462469223,4.194091469340824,2.684431051981017,3.558950851054106,0.2248771520046519,1.5096604173598074,2.0159457514475405,1.9114464682592052,0.43944109419390154,38.503541429116005,23.99270220171187,31.842291659678658,3.5341086843673057,14.510839227404134,3327.391,6.290863067458924,88.38086462469224,0.7897999982885668,179,3327.391,0.9521299593373235
B0005,136,24,1.762668359743147,0.8813341798715735,4.200715235801255,2.645224362345869,3.5534418211598053,0.22263448201480376,1.5554908734553856,2.021877555086194,1.915844717074932,0.4299853699579859,38.27009094548294,23.826487051861594,31.759815453754253,3.4611972406700215,14.443603893621347,3312.078,6.263539466346455,88.13341798715734,0.811908637266946,354,3312.078,0.9494642085785509
B0005,140,24,1.7517304870664143,0.8758652435332072,4.1990980807180325,2.6603527244917,3.5510121537420285,0.22130511019697496,1.5387453562263325,2.0169903181968984,1.9151339148316244,0.4310379045239763,38.11684755251712,23.348558306380394,31.41911167391793,3.5319955005201416,14.768289246136728,3293.172,6.22041624965328,87.58652435332071,0.8034661933087935,352,3293.172,0.9435725054869607
B0005,144,24,1.7418496047960008,0.8709248023980004,4.199398534411534,2.6926849789916263,3.551317608213948,0.21900720749034402,1.5067135554199078,2.016185456554963,1.9148572716406749,0.43231390245118795,38.04152715355532,23.236214188565974,31.331626572312267,3.538620015044167,14.805312964989348,3275.328,6.185861172372545,87.09248023980004,0.7868542359446643,350,3275.328,0.9382501520146926
B0005,148,24,1.7360913511847138,0.8680456755923569,4.199122915612965,2.670544734728978,3.549003180550162,0.22112880899864104,1.528578180883987,2.0170647431651068,1.9144233171408105,0.4327839754033059,38.17980302242767,23.214801785728056,31.35934131425137,3.580882360514829,14.965001236699614,3265.016,6.161393727080177,86.8045675592357,0.7984535955020214,349,3265.016,0.935148459244402
B0005,150,24,1.7936240148573608,0.8968120074286804,4.190409478081396,2.605158060541757,3.5597648340955175,0.22690811654164278,1.5852514175396388,2.0168134548386294,1.9389033648133622,0.3772637665356265,40.71218198711114,26.647373946169793,34.31088483888259,3.3312911329320847,14.064808040941344,3328.937,6.384879693678449,89.68120074286804,0.8176020766729828,356,3328.937,0.9661385230754256
B0005,154,24,1.7831890223273275,0.8915945111636637,4.199933846791869,2.672012007453096,3.5623454342368555,0.22196151611679193,1.5279218393387732,2.0165540953857675,1.9275345758657751,0.40406682162522617,39.885261233152924,25.69911743242072,33.43585640373788,3.3758093419223836,14.186143800732204,3329.266,6.352335272069037,89.15945111636637,0.7926819360179254,356,3329.266,0.9605176972012408
B0005,158,24,1.7673642076278957,0.8836821038139479,4.199365021329158,2.674271233724938,3.558336657621618,0.22116302424041023,1.52509378760422,2.022483480851903,1.9267295232904682,0.4055885131371584,39.18287352945846,24.833281081823134,32.66698125020078,3.410710826213734,14.349592447635327,3301.579,6.288876847370726,88.36821038139479,0.7915453462298462,353,3301.579,0.9519936347583842
B0005,162,24,1.7570177850353066,0.8785088925176533,4.19902365945384,2.6309416727017187,3.554013138622869,0.22441709628144815,1.5680819867521216,2.0168041459037114,1.926172441865584,0.4068434847542995,38.951564804030774,24.361616832363048,32.28423408691397,3.477296802755773,14.589947971667726,3283.563,6.244464292809531,87.85088925176532,0.8140922134849797,351,3283.563,0.9464205172265512
B0005,166,24,1.7468706179837907,0.8734353089918954,4.199432142144215,2.6629725743154204,3.552376095886298,0.22204569380260106,1.536459567828795,2.0172800396238526,1.9202943078313002,0.42017980834668417,38.607510759873634,24.019157444608588,32.00739178780946,3.5114636089072517,14.588353315265046,3275.125,6.205541425931743,87.34353089918953,0.8001167120908711,350,3275.125,0.9409547290193551
B0005,170,24,1.7417172507457144,0.8708586253728572,4.199640922827531,2.612942119873717,3.549618661283733,0.22622259329090488,1.5866988029538143,2.0159193745006387,1.9201149196706926,0.4206076443839264,38.920359903369054,24.006646494284762,32.06387071886056,3.565622841015737,14.913713409084291,3265.656,6.182432055926786,87.08586253728572,0.8263561658205018,349,3265.656,0.9381788592880077
B0005,174,24,1.7364225056478186,0.8682112528239093,4.199305653118061,2.6157198442661476,3.54938103086703,0.22644463175198204,1.5835858088519132,2.0206059195730015,1.9144411095695255,0.43285900358177537,39.23273115358871,24.328038456694348,32.43754560319043,3.6022709283889247,14.904692696894362,3266.093,6.163225103116966,86.82112528239094,0.8271791704305769,349,3266.093,0.9353268361401414
B0005,178,24,1.7263217239235826,0.8631608619617913,4.198949734540481,2.6287695472774453,3.5472118680418956,0.2256048866862126,1.5701801872630354,2.017554048083073,1.908381358995133,0.44542459211819263,38.964927068400804,24.121591093765634,32.16809876635083,3.563053000695821,14.84333597463517,3257.594,6.123628907160277,86.31608619617913,0.8227811385088256,348,3257.594,0.92988603346571
B0005,182,24,1.7158065389330133,0.8579032694665066,4.19834220599025,2.6655106679421823,3.5467052098640246,0.22260946236691775,1.5328315380480677,2.016416703030436,1.9022223526493423,0.4575237574010793,38.83927283461771,23.971565610462942,32.05752645824972,3.580382906894387,14.867707224154767,3248.593,6.0854599907524785,85.79032694665067,0.8058109168537521,347,3248.593,0.9242220117908766
B0005,186,24,1.710533351135192,0.855266675567596,4.198995776266302,2.650495153350403,3.544629653883431,0.22441087883425337,1.548500622915899,2.0170229987437884,1.902069533708128,0.45824944020161834,38.82796377704433,23.83541998401671,31.975920928072714,3.6137129639045322,14.992543793027622,3238.766,6.0632072403904,85.52666755675959,0.8141135723345833,346,3238.766,0.9213816005181208
B0005,190,24,1.706014499648521,0.8530072498242605,4.19916986492694,2.643236235233877,3.5436291614253204,0.2251626394650501,1.555933629693063,2.016783933430818,1.8965332154034205,0.4695119039783484,39.14007944734004,23.956923878018035,32.21689335291319,3.6809207416656733,15.183155569322007,3240.14,6.045482730768926,85.30072498242605,0.8204093748825237,346,3240.14,0.9189475137389712
B0005,194,24,1.7003110272642588,0.8501555136321294,4.199246833083063,2.656450207001938,3.5444946147995258,0.2250288003365719,1.5427966260811248,2.0199829306240713,1.8959927229678666,0.4700220134159711,39.349611598028886,24.465118009505925,32.55632993697177,3.5876341260521625,14.884493588522961,3230.109,6.026743279622415,85.01555136321294,0.8137144237906826,345,3230.109,0.9158753289666399
B0005,198,24,1.6945798601797895,0.8472899300898947,4.1992551886401595,2.626177688152069,3.5409201846556857,0.22759267954042178,1.5730775004880906,2.016448312230377,1.8900332987976025,0.4809252461296192,39.29444535878087,24.267851748683743,32.40048085325998,3.6261445424786727,15.026593610097127,3229.7810000000027,6.000372031421626,84.72899300898948,0.832301473994584,345,3229.7810000000027,0.9127882263985312
B0005,202,24,1.6849029086609286,0.8424514543304643,4.199610827671791,2.6582230344240045,3.541195668799061,0.2253901682415922,1.5413877932477869,2.0264654916334726,1.8893934935378442,0.48225312231239975,39.10487658009542,24.14386556947967,32.29371860868794,3.637499367495382,14.961011010615753,3212.469,5.96657088249702,84.24514543304643,0.8158108930297918,343,3212.469,0.9075757205607075
B0005,206,24,1.6744741591159717,0.8372370795579859,4.1994453812630566,2.695100237338448,3.540671044783382,0.22200337643732754,1.5043451439246085,2.017330650607364,1.877705395568618,0.5029620620589579,39.0462609369598,23.934085583884677,32.136071448067796,3.654819125074113,15.11217535307512,3213.219,5.9287621704199225,83.72370795579859,0.8011614321793296,343,3213.219,0.9019582574806932
B0005,210,24,1.6745692479879102,0.8372846239939551,4.198991968341307,2.639091813583503,3.5376048790268775,0.22747021165023182,1.5599001547578042,2.0225787607034706,1.8831949982887424,0.4936099038550067,39.398032192832,24.080595341823642,32.38268549723498,3.738665594798859,15.317436851008356,3203.578,5.9239643419504,83.72846239939551,0.8283264113250535,342,3203.578,0.902009477257823
B0005,214,24,1.663716375981405,0.8318581879907025,4.197785116892181,2.6857210282450983,3.538422485261741,0.22445639503179138,1.5120640886470826,2.0158674131052456,1.8764452364443795,0.5045046007331752,39.10678394120843,24.428816535813286,32.30899951427637,3.573601688124995,14.67796740539514,3195.125,5.886931433870781,83.18581879907026,0.8058130657264734,341,3195.125,0.896163559916933
B0005,216,24,1.659013868748246,0.829506934374123,4.201331130571617,2.69017866510873,3.53928626988912,0.2237217691429451,1.5111524654628874,2.016878594815316,1.870973160299051,0.5143997774045596,39.44448954135193,24.3288116844709,32.56636929496716,3.6987146279019267,15.115677856881028,3195.3129999999946,5.871725007216298,82.9506934374123,0.8076825993705592,341,3195.3129999999946,0.893630546668135
B0005,220,24,1.6538540573335014,0.8269270286667507,4.199339974904826,2.639895313359579,3.533690170241391,0.2284155018484487,1.5594446615452475,2.0190191551299326,1.8705690143479228,0.5149956757914231,39.509602016775695,24.124885387020978,32.46542951751835,3.763161934375441,15.384716629754717,3186.297,5.844207825413236,82.69270286667508,0.8336739513932702,340,3186.297,0.8908512057704355
B0005,224,24,1.642653782130131,0.8213268910650655,4.198916244859707,2.68991452927918,3.534367734544495,0.22401128563800174,1.5090017155805273,2.0179820220655023,1.8640262698477292,0.5255367036226928,39.334865362245324,23.980294072799666,32.347056454418095,3.7686387838768005,15.354571289445659,3176.438,5.805742526588218,82.13268910650655,0.8095388675524388,339,3176.438,0.8848181591266643
B0005,228,24,1.6378578430223698,0.8189289215111849,4.198537488587242,2.65935818848874,3.5312941932103548,0.22709204592021853,1.539179300098502,2.0158401305926343,1.8637043892758263,0.5263075365065475,39.43723270017243,23.969183667109306,32.371538940646154,3.798378346405976,15.468049033063124,3167.593,5.783757890368931,81.89289215111849,0.8258709422778019,338,3167.593,0.8822348186450748
B0005,232,24,1.6327350407099108,0.8163675203549554,4.198943932259475,2.6657030585650423,3.5309134771684274,0.22674511548841458,1.5332408736944325,2.0192083553177325,1.857873177974908,0.5360241740397207,39.51375235624076,24.037074564457942,32.45549347979197,3.806767841094206,15.476677791782816,3167.719,5.765046159887765,81.63675203549555,0.8252667038154206,338,3167.719,0.8794754127611387
B0005,236,24,1.6277528915533617,0.8138764457766808,4.199579806494986,2.642986759012803,3.5287226893409893,0.22927035359609077,1.5565930474821834,2.017754065523427,1.8572543412119842,0.5366022681919891,39.60170302810528,24.074008046047823,32.50017194695606,3.822022211269683,15.527694982057454,3159.077999999994,5.74388856106475,81.38764457766808,0.8381151751495711,337,3159.077999999994,0.8767917699307696
B0005,240,24,1.622125485521159,0.8110627427605795,4.198782234828033,2.6311169118893036,3.52625493581969,0.23073247098074154,1.5676653229387294,2.016206764491147,1.8568772359904624,0.5375143566828329,39.687463597582074,24.043536678896338,32.50100298369444,3.84957926477219,15.643926918685736,3148.829,5.720027999837899,81.10627427605796,0.844248231683735,336,3148.829,0.8737605584239754
B0005,244,24,1.6113256603765849,0.8056628301882924,4.19910517813207,2.696157404617167,3.528684324337005,0.2247705585097621,1.5029477735149035,2.018425729441905,1.8449420023406096,0.5559145972091805,39.53535075538898,24.007622451152475,32.4728927422438,3.8316458393751693,15.527728304236508,3149.094,5.685859599172828,80.56628301882924,0.8146314472802773,336,3149.094,0.8679432148624366
B0005,248,24,1.6065631397488385,0.8032815698744192,4.198510853141954,2.6667596238241567,3.525556939424901,0.22779895158764976,1.5317512293177975,2.0200094988659028,1.8444613866204569,0.5567175936954798,39.6502371632164,23.99346277596251,32.50480154634882,3.8641045055376444,15.656774387253893,3140.547,5.664029825965774,80.32815698744193,0.8304599057638027,335,3140.547,0.865377875300024
B0005,252,24,1.6015142233917594,0.8007571116958797,4.198732430468704,2.6403185448373043,3.5226805646793737,0.23050584047552053,1.5584138856313996,2.0160906793454063,1.8439309256979097,0.557421835420678,39.69929058154853,23.977316018708777,32.51218336210202,3.885789404543481,15.721974562839755,3131.625,5.6416230287997315,80.07571116958798,0.845158494774719,334,3131.625,0.8626582682073705
B0005,256,24,1.590369231400328,0.795184615700164,4.198799630396931,2.69892986372897,3.524673458789008,0.22554614793423197,1.4998697666679615,2.017218805788003,1.8371650795865604,0.5670761474198778,39.56076309770468,23.92726467831658,32.45692821941515,3.8707779902612707,15.6334984193881,3121.907,5.60553221959141,79.5184615700164,0.8164044610544717,333,3121.907,0.8566549999565574
